release_id,album_title,artist,year,country,duration,genre,style,source
33337781,Dreams' Museum,Giulio Gentile,2025,Italy,,Jazz,Contemporary Jazz,discogs
33335972,Als Wär's Das Letzte Mal,The Shower (2) & Ray van Zeschau,2025,Germany,,"Rock, Pop",Alternative Rock,discogs
33305709,The Ride,Nuno Clam,2025,Portugal,,Electronic,Techno,discogs
33301122,One Giant Step For Bentley Tom: Mas Estás A Brincar Comigo!?,Bentley Tom,2025,Portugal,,Rock,Noise,discogs
33290925,Selective Outrage,Phil Stringer,2025,Ukraine,,Electronic,Trance,discogs
33287763,The Hahas And The Blablas,The Hahas And The Blablas,2025,Croatia,,"Electronic, Rock","Post-Punk, New Wave, Punk",discogs
33282411,Along The Coast,Depthbarhat,2025,Germany,,Electronic,"Ambient, Deep Techno, Dub Techno",discogs
33277878,Unleashed Records 06,"Middle M, Angel Flo",2025,France,,Electronic,Hardcore,discogs
33276813,Your Darkness,Damaxy & Unique (104),2025,UK,,Electronic,Hardstyle,discogs
33275202,Afro Disco,Les Bisous,2025,Netherlands,,Electronic,Nu-Disco,discogs
33271689,Drift,"Ellie Ford, Lucy Ludlow, Martyna Szmigiero",2025,UK,,Electronic,"Ambient, Drone",discogs
33266976,Anesthesia,Mr.Pmn,2025,Unknown,,Electronic,"Progressive House, Techno",discogs
33264834,Rewind EP,Revler,2025,Worldwide,,Electronic,UK Garage,discogs
33260388,Movement Towards A New Beginning (Ευρωπαϊκή Περιοδεία EP),The Discussion,2025,Canada,,Rock,"New Wave, Post-Punk, Goth Rock",discogs
33258546,More Than Once,Timix,2025,Worldwide,,Electronic,Progressive Trance,discogs
33256764,I'm Waking Up In A World That Hates Me,Neuclouds,2025,Worldwide,,Pop,"Indie Pop, Jangle Pop",discogs
33249501,Ad Astra,Gergo Bischof,2025,Unknown,,Electronic,"Experimental, IDM, Ambient, Breakbeat, Techno",discogs
33247755,Break It Down,Major Conspiracy & Dual Damage & MC Flo (2),2025,Netherlands,,Electronic,Hardcore,discogs
33243615,Gone In The Morning,Heavy Damage & Illuszion,2025,Netherlands,,Electronic,Hardcore,discogs
33243489,Beach,Wax Static,2025,US,,Rock,"Punk, Surf",discogs
33242853,From The Future,Furyan (2) & Chaos Project,2025,Netherlands,,Electronic,Hardcore,discogs
33240180,Leftovers,King Hannah,2025,Worldwide,,Rock,Indie Rock,discogs
33220014,Zima,Zombie Cats,2025,Australia,,Electronic,Drum n Bass,discogs
33211563,Nocturnal Form,Myrdød,2025,Worldwide,,Rock,"Death Metal, Black Metal",discogs
33210990,Miracle,Paul Maddox Featuring Hannah Trigwell,2025,UK,,Electronic,Hard Trance,discogs
33201669,Within The Slumber Of The Mind,Defiled Serenity,2025,Finland,,Rock,Melodic Death Metal,discogs
33199485,Dog's Dinner,Sofia Isella,2025,Worldwide,,"Electronic, Pop","Glitch, Hyperpop, Indie Pop, Deconstructed Club",discogs
33195270,Looking Around,Bigtopo,2025,UK,,Electronic,Trance,discogs
33194976,Around In Circles,Paul Denton (4),2025,UK,,Electronic,Trance,discogs
33194526,¡ No Pasaran ¡,Mouser (2),2025,Netherlands,,Rock,Punk,discogs
33191940,World Of Sound,SubControllZ,2025,"Germany, Austria, & Switzerland",,Electronic,Hardstyle,discogs
33191661,Tijd Blijft Tikken,Verrassend Echt,2025,Netherlands,,"Reggae, Pop",Dancehall,discogs
33181197,Debauched Cadaverous Implosions,Rancid Exhumation,2025,US,,Rock,"Goregrind, Noise",discogs
33175656,Flight Of Imagination,Trance Reserve & AFTERUS,2025,Netherlands,,Electronic,Trance,discogs
33167370,Remember (Sped Up),Ferry Corsten & Superstrings (4),2025,Netherlands,,Electronic,Trance,discogs
33165093,Pleidooi Van De Cowboy,Thor Kissing,2025,Netherlands,,"Electronic, Pop","Indie Pop, Trip Hop, Downtempo, Hypnagogic pop, Experimental",discogs
33164997,Anybody Else Awake,O_U_T_R_E_N_O_I_R,2025,France,,Electronic,"Experimental, Industrial, Darkwave",discogs
33161400,Aversion Cluster (ESA Remix),Noire Antidote,2025,Netherlands,,Electronic,"Rhythmic Noise, Electro, Industrial, Witch House",discogs
33155778,Poorly Planned Missions... Executed Worse,The Misty,2025,UK,,Rock,Alternative Rock,discogs
33154197,"Marina Tarasova, Ivan Sokolov (3)",Farrenc* & Alkan*,2025,Europe,,Classical,Romantic,discogs
33144150,Love Me Now (Funky Loffe Remix),Name The Pet,2025,Sweden,,Electronic,House,discogs
33143700,Pain,DitzKickz,2025,Netherlands,,Electronic,Hardcore,discogs
33133230,Be My Lover,AlimkhanOV A*,2025,Worldwide,,Electronic,Euro-Disco,discogs
33132081,Acceptance (Extended Mix),Mick Chillage,2025,Ireland,,Electronic,Ambient,discogs
33128034,Grain of Sand,Barrie Hyde,2025,UK,,Rock,Alternative Rock,discogs
33126981,Punir,Fange,2025,France,,Rock,"Sludge Metal, Hardcore, Death Metal",discogs
33126126,Pnjast,>IOHOI<,2025,Unknown,,"Electronic, Rock","Abstract, Acoustic, Ethereal, Lo-Fi, Minimal, Noise",discogs
33119694,Dance To The Beat,Lost Bullet,2025,Germany,,Electronic,Hardcore,discogs
33104577,Mirage (Remixes),Nae:Tek / Liuos,2025,UK,,Electronic,Techno,discogs
33068892,Rumble In The Jungle,Sascha Müller,2025,Germany,,Electronic,"Techno, Hard Techno, Tribal",discogs
33068694,Dispersions,Roland Kayn,2025,Netherlands,,Electronic,"Drone, Electroacoustic, Dark Ambient",discogs
33064542,Fly Away,Asteroid (8) X Pharos T X James Dust X Jodie Poye,2025,UK,,Electronic,Trance,discogs
33062676,Hayatında Hiçbir Şeyi Yok (Disco House Remix),Zafer,2025,Worldwide,,Electronic,"Disco, House",discogs
33060081,Civil war,Falling Bytes,2025,Germany,,Electronic,"EBM, Industrial, Ambient, Dark Ambient, Dark Electro",discogs
33050784,Just Blood,Eloah (2),2025,"Germany, Austria, & Switzerland",,"Rock, Pop",Prog Rock,discogs
33041868,Dance With The Devil,Akov,2025,UK,,Electronic,Drum n Bass,discogs
33025782,断響,Izumi Gould,2025,Japan,,Electronic,"Noise, Experimental",discogs
33021288,Talking In My Sleep (Sean Truby Remix),Rehoxx & Kinngs & Ren Faye,2025,Russia,,Electronic,Trance,discogs
33020976,Make The Bass Go,Mirror World,2025,Germany,,Electronic,Progressive Trance,discogs
33020742,Man On A Wheel: A Tribute To Patrick O'Connell,Scott Nolan,2025,Canada,,"Non-Music, Folk, World, & Country","Folk, Poetry",discogs
33010992,Shining Earth,Martin Bingen,2025,Denmark,,Electronic,Synth-pop,discogs
33010326,"Hypothermia (34,8)",pdqb,2025,Germany,,Electronic,"Techno, Industrial",discogs
33007011,Secret Valley,A-Tech (3) & Transient Disorder,2025,Worldwide,,Electronic,Psy-Trance,discogs
33006474,If You Believe In Nosferatu,Supla,2025,Unknown,,Rock,,discogs
32995812,Bluestronic,Charlie Beale,2025,UK,,"Electronic, Blues","Electric Blues, Electro",discogs
32992131,While The Getting's Good,Armstrong (2),2025,Worldwide,,Pop,"Indie Pop, Jangle Pop",discogs
32983638,Demonstration Record,Manufacturing*,2025,Unknown,,Non-Music,,discogs
32983563,Sippin' At Bells,Rein De Graaff,2025,Japan,,Jazz,Bop,discogs
32981313,The Tempest,4-D Traveller,2025,Germany,,"Electronic, Rock","Berlin-School, Krautrock",discogs
32975121,Sveti Nikole Session Vol.3,"Blagojche Tomevski, Filip Bukršliev, Dragan Teodosiev",2025,Macedonia,,Jazz,Free Jazz,discogs
32973852,Heartbeat,Cody Rowlett,2025,Worldwide,,"Electronic, Pop",Synth-pop,discogs
32970804,The Last Pharaoh,Robinito,2025,Netherlands,,Electronic,Trance,discogs
32970615,Napoli Rotterdam,Tha KroniK,2025,Netherlands,,Electronic,Hardcore,discogs
32968050,Survival,Adam Holmes,2025,UK,,"Folk, World, & Country",,discogs
32967108,So High,EPICX & Patrick Scuro,2025,Germany,,Electronic,Techno,discogs
32964072,Solace,Ernie Stopic,2025,Australia,,Rock,Prog Rock,discogs
32960118,Tell Me You Don't,Leena Punks,2025,UK,,Electronic,Progressive House,discogs
32951259,Let Me Go,Vextro & Mr. Tolo,2025,Germany,,Electronic,Hardcore,discogs
32944821,Nebula Drive,DJ Galactic,2025,France,,Electronic,"Techno, Deep Techno, Electro",discogs
32936541,Ar Puro (Versão Longa Inédita),Tim Maia,2025,Brazil,,Funk / Soul,Disco,discogs
32935950,High On Life,"Zyce Vs Flegma, Sonic Species",2025,Worldwide,,Electronic,Psy-Trance,discogs
32935443,KeyGenerator EP,L.F.T.,2025,Germany,,Electronic,Electro,discogs
32928261,Bike Notes,Bike Notes,2025,UK,,Rock,Punk,discogs
32927823,Two Fleas,Early Flea!,2025,US,,Rock,"Lo-Fi, Dream Pop, Indie Rock",discogs
32919291,G-384,"Jason Tait, Patrick Michalishyn",2025,Canada,,Electronic,Dark Electro,discogs
32890371,Giannis Remix,Hurricane Wisdom & Polo G,2025,Worldwide,,Hip Hop,Trap,discogs
32880267,Natimorto,Putrefacta,2025,Worldwide,,Rock,"Goregrind, Death Metal",discogs
32868675,Dare U,NLE Choppa & Imagine Dragons,2025,Worldwide,,Hip Hop,,discogs
32855499,Fight Like Hell,Sonohara,2025,Worldwide,,"Electronic, Rock","Alternative Metal, Pop Punk, Post-Hardcore, Punk",discogs
32823570,True Music,Zach Phillips (2),2025,Worldwide,,"Jazz, Rock, Pop","Alternative Rock, Fusion",discogs
32812173,Horror Movie Final Girl,Various,2025,Worldwide,,"Rock, Pop","Alt-Pop, Alternative Rock",discogs
32811618,Avoiding Crowds,LIL,2025,Worldwide,,Electronic,"Ambient, Dark Ambient, Drone",discogs
32798238,Visions,Unload (2),2025,Netherlands,,Electronic,Hardstyle,discogs
32786985,Basil Copper's The Fall Of The House Of Usher,In The Nursery,2025,Worldwide,,"Electronic, Stage & Screen","Soundtrack, Modern Classical, Ambient",discogs
32686917,The Dreadful Mist,Hemene,2025,France,,"Electronic, Folk, World, & Country","Ambient, Folk, Industrial",discogs
33455639,Dolours / Fainéant,"Dolours, Fainéant",2025,Unknown,,Rock,Black Metal,discogs
33088350,Work Ethic Vol.1,Inés (4),2025,US,,Funk / Soul,"Disco, Gospel, Boogie",discogs
32866179,Danze Of The Cozmic Warriors,Zendik Farm Eklectrik Orgaztra*,2025,US,,Rock,Psychedelic Rock,discogs
32909430,Humanhood,The Weather Station,2025,UK,,"Rock, Pop, Folk, World, & Country",,discogs
33375059,Lézire,Crush Of Souls,2025,Italy,,Electronic,"Industrial, Darkwave, Synthpunk, Synthwave",discogs
33706743,Persistentes,Combate SP,2025,Unknown,,Rock,Oi,discogs
33699201,Just What You Want,The Grogans,2025,US,,Rock,Surf,discogs
33156021,World Decay / The Flood After Us,Editor (4),2025,Slovakia,,Rock,"Thrash, Crossover thrash, Death Metal",discogs
32965053,In The Chaos Of Distraction,Dissecting Table,2025,Japan,,Electronic,"Experimental, Industrial, Noise",discogs
32254914,Tetratonic III,Hopper Field,2025,Ukraine,,Electronic,House,discogs
33798366,Little Lies,Kikka,2025,Italy,,Electronic,"Euro House, Italodance",discogs
33762750,Whatever Love,Ken Laszlo Duet With Jenny*,2025,Italy,,Electronic,Italodance,discogs
33749310,Aristophobia Nervosa,Lia Hide,2025,Greece,,"Electronic, Pop","Dark Ambient, New Wave, Post-Punk, Alt-Pop, Spoken Word",discogs
33721719,Don't Stop,Prospa (3),2025,US,,Electronic,House,discogs
33659244,25 Years Of Anjuna,Nourey,2025,UK,,Electronic,"Progressive House, Progressive Trance, Trance",discogs
33603261,207 Seconds Line,小灘精一,2025,Japan,,Non-Music,"Sound Art, Noise, Experimental",discogs
33515486,Spesimin,Spesimin,2025,US,,Rock,"Punk, Alternative Metal",discogs
33470279,Parallel Worlds,Egorythmia & E-Clip,2025,Worldwide,,Electronic,"Psy-Trance, Progressive Trance",discogs
33401522,Rickety Machine,Dissecting Table,2025,Japan,,Electronic,"Experimental, Industrial, Noise",discogs
33380129,Bluegrass,WDR Big Band Köln Featuring Darol Anger and Mike Marshall (2),2025,US,,Jazz,Bluegrass,discogs
33366167,No Time To Cry,Маша Кондратенко,2025,Ukraine,,"Electronic, Rock, Pop","Electro, Pop Rock",discogs
33340595,DeMoNs,MeLLLo,2025,UK,,Electronic,Synth-pop,discogs
33239784,Uplift,"Rent Romus, Tatsuya Nakatani",2025,US,,Jazz,"Avant-garde Jazz, Free Jazz",discogs
33228411,"Jeg Vil Bare Gerne Være Et Godt Menneske, Men Det Er Ikke Let.",Benjamin Hav,2025,Denmark,,"Hip Hop, Pop",,discogs
33110607,Demo ‘25,Concrete Teeth,2025,US,,Rock,Hardcore,discogs
33098730,Dreamin,Dom Dolla Ft. Daya (3),2025,Worldwide,,Electronic,Tech House,discogs
32946510,G2,Perry Pete,2025,Romania,,Hip Hop,"Gangsta, Drill",discogs
32804472,Bullenfreunde 2K25,Various,2025,Germany,,Electronic,"Breakcore, Experimental, Abstract, Techno, Breakbeat, Hyperpop",discogs
32800818,Philosophy Of Victory,Zerströger,2025,Worldwide,,Rock,Black Metal,discogs
32750070,I Lick The Blade Clean,HIDE,2025,Worldwide,,Electronic,Industrial,discogs
32625093,Rehearsal Of Madness,Dissecting Table,2025,Japan,,Electronic,"Experimental, Industrial, Noise",discogs
32368017,Indol,Rkeat,2025,Portugal,,Electronic,Techno,discogs
33868374,Freaks,Klinical,2025,UK,,Electronic,"Drum n Bass, Dubstep",discogs
33867564,The Nine,Aptom,2025,Russia,,Electronic,Drum n Bass,discogs
33867378,Get To You,The Discussion,2025,Worldwide,,Rock,"Goth Rock, Post-Punk",discogs
33867354,Sueta / Neurofunk Forever,Paperclip,2025,Russia,,Electronic,Drum n Bass,discogs
33867219,Sirius Rising,Children Of The Bong,2025,Unknown,,Electronic,"Downtempo, Progressive House",discogs
33866997,Nana Dankwaah,Abyss Deep Sound Lab,2025,Worldwide,,Electronic,"House, Latin",discogs
33864552,Photophore,Frequent,2025,US,,Electronic,"IDM, Experimental, Glitch Hop, Downtempo, Ambient, Abstract",discogs
33862794,I Got It You Got It,"Silvio Soul, Meriva (2) e Time Federation",2025,Brazil,,Electronic,Progressive House,discogs
33862764,Absolutely Launched,Demonic Death Judge,2025,Finland,,Rock,Sludge Metal,discogs
33861558,Would You Kindly,Jibz,2025,UK,,Electronic,"Electro, Techno, Progressive House",discogs
33859935,What Do You Dream Of?,Iceferno,2025,UK,,Electronic,"Progressive House, Tech House, Italo House, Deep House, Ambient",discogs
33859440,Phenotype EP,Shamus Coghlan,2025,Germany,,Electronic,"Techno, Dub Techno, Trip Hop",discogs
33858939,Ode To Elizabeth Short'S Final Moments,Sloughed,2025,Italy,,Electronic,Noise,discogs
33858864,Delia / Pietro,K Project (2),2025,Italy,,"Rock, Pop",Ballad,discogs
33858831,Sleepless,ERABREAK & Required,2025,Netherlands,,Electronic,Hardstyle,discogs
33856632,Cuanto Amor Me Das,Live 2 Love,2025,Italy,,Electronic,Italodance,discogs
33856368,Upper Constant,Nad Navillus,2025,US,,Rock,,discogs
33855975,I Love You Sou Leo,Christos Karatzakos*,2025,Greece,,"Folk, World, & Country",Laïkó,discogs
33853497,Par-Delà Les Cimes,Aldaaron,2025,France,,Rock,Black Metal,discogs
33852633,Forever,Groovmnt & Let's Karpool & Cougar Pit,2025,Netherlands,,Electronic,Garage House,discogs
33852354,On A SunnyDay,Keung To,2025,Hong Kong,,Pop,Cantopop,discogs
33850059,"For Your Clothes, Here's A Pretty Flower",Fraktion FX86,2025,Sweden,,Electronic,"Harsh Noise Wall, Noise",discogs
33849678,The Boop‐oop‐a‐Doop Queen,Helen Kane,2025,Worldwide,,Jazz,Easy Listening,discogs
33846102,Bogoth,Kai Khachatryan,2025,France,,Electronic,"Ambient, Dark Ambient, Electroacoustic, Experimental, Illbient, Leftfield, Noise",discogs
33845058,Never Give Up On Jah,Johnny Clarke,2025,France,,Reggae,Roots Reggae,discogs
33844242,Ignorance,Dan Zero,2025,Netherlands,,Electronic,Hardcore,discogs
33841260,Untitled Tape,Mansfield Deathtrap Rerecordings,2025,US,,Electronic,"Noise, Musique Concrète, Experimental",discogs
33840705,Rezo Al Agua,Marina Y Su Melao,2025,Spain,,Latin,"Afro-Cuban, Bomba",discogs
33840339,"Bands of Merriment, Vol. 1 WEST COAST QUINTET LIVE",The Elliot Freedman Group,2025,Canada,,Jazz,,discogs
33837159,Black Eyed Boy,Masquerade (3),2025,Italy,,Electronic,Italodance,discogs
33836256,LongStory002,BRYZ,2025,Romania,,Electronic,"House, Minimal",discogs
33833979,Ref/verence v01,Gorg Prc,2025,UK,,Electronic,Minimal,discogs
33833181,Orion,Lost Tech Rhythms,2025,Greece,,Electronic,Techno,discogs
33832344,Box of Tragedy,Ikunaa,2025,Hungary,,Electronic,"Ambient, Dark Ambient, Drone",discogs
33831459,Yin e Yang,Nicolo Filippucci,2025,Worldwide,,Pop,,discogs
33830109,Agley EDT,Ytal,2025,Russia & CIS,,Electronic,"IDM, Ambient, Experimental, Techno",discogs
33826380,Bad Idea,Flo Rida & That Mexican OT,2025,Worldwide,,"Hip Hop, Pop",,discogs
33823155,BXQNS,Percee P,2025,Netherlands,,Hip Hop,,discogs
33823143,BXQNS,Percee P,2025,Netherlands,,Hip Hop,,discogs
33822288,Psychotropica Medicamina,Harsh Manifesto,2025,Hungary,,Electronic,"Dark Electro, EBM, Hardstyle, Industrial, Noise, Power Electronics, Rhythmic Noise",discogs
33821808,Sepulkhral Baptism,Sepulkhral Baptism,2025,Mexico,,Rock,"Death Metal, Black Metal",discogs
33820131,Acid Drop,Dara-Lee*,2025,UK,,Electronic,Psy-Trance,discogs
33820023,時代錯誤のブラックホール (Anachronistic Blackhole),The Gerogerigegege,2025,Unknown,,"Electronic, Non-Music","Noise, Harsh Noise Wall, Spoken Word, Erotic",discogs
33815856,Χαμογέλα,Βασίλης Σκουλάς,2025,Greece,,"Folk, World, & Country","Éntekhno, Cretan",discogs
33815796,Nynjaxx,Nynjah,2025,Worldwide,,"Electronic, Pop","Deep House, Drum n Bass, Dubstep",discogs
33814785,Consider Me Gone,Andrey Sirotkin,2025,France,,Electronic,House,discogs
33814515,Obliqu3 Essentials,Various,2025,France,,Electronic,"Ambient, Breaks",discogs
33814386,IDK,"Franklin Jonas*, Harper Grace",2025,US,,"Folk, World, & Country",Country,discogs
33814131,YMS_0303,Yorkshire Modular Society,2025,UK,,Electronic,Ambient,discogs
33814116,Deaf Is Just The Beginning,Various,2025,France,,Rock,"Death Metal, Grindcore, Doom Metal",discogs
33812490,Still Going,Dehm (2),2025,US,,Electronic,"Breaks, House, UK Garage, Techno",discogs
33810027,Promises / Tonite,Nice Psycho,2025,Unknown,,Electronic,"House, Bleep",discogs
33809910,I Found It,George Morel Featuring Shadii,2025,Unknown,,Electronic,"House, Garage House",discogs
33808188,Monsters,Mystery* & SPLT SCND,2025,Belgium,,Electronic,Hardstyle,discogs
33806418,Lebron In Miami (Twitch Tapes),Tory Lanez,2025,Worldwide,,"Hip Hop, Funk / Soul",Contemporary R&B,discogs
33781107,Don't Take My Heartbeat,Kikka,2025,Italy,,Electronic,Italodance,discogs
33780108,In The Blanket,DJ Peaky,2025,Worldwide,,Electronic,Experimental,discogs
33777462,Perceptions EP,Lemon Eye,2025,Germany,,"Rock, Funk / Soul, Pop","Alternative Rock, Indie Rock, Indie Pop, Disco, Rhythm & Blues, Funk, Soul",discogs
33776259,Retraite À 18 Ans,Saishō,2025,France,,Electronic,"Drone, Ambient",discogs
33774036,Walk : 2025/4/22,Naoki Kasugai,2025,Japan,,"Electronic, Non-Music","Ambient, Drone, Experimental, Field Recording, Noise",discogs
33771438,Accomp. Los Amables Del Norte – Nieves De Enero,Chalino Sánchez,2025,US,,Latin,"Norteño, Corrido, Ranchera",discogs
33769797,Fine Shit!,Trigga500k,2025,Worldwide,,Hip Hop,Trap,discogs
33768126,Θεά Της Ομορφιάς,Γιώργος Ψαρουδάκης,2025,Greece,,"Folk, World, & Country",Cretan,discogs
33766089,"Tabletten, Vol. VIII",Various,2025,Worldwide,,Electronic,Techno,discogs
33765459,The Edge,TooBiz,2025,Australia,,Hip Hop,Boom Bap,discogs
33763440,UNTITLED JAM,Radley Sanders,2025,Unknown,,Electronic,"Ambient, Abstract, Noise, Vaporwave",discogs
33761226,Futures Of A Nonexistent Past,Cosmic Dream Club,2025,Netherlands,,"Electronic, Classical","Ambient, Experimental, Drone, Contemporary, Modern Classical",discogs
33761157,Lucky One,Husbi,2025,Unknown,,"Pop, Folk, World, & Country",Indie Pop,discogs
33760095,Blooming Vibes (Compilation 2025),Various,2025,Russia,,Electronic,Progressive House,discogs
33759984,Your Mind,Piero Dp,2025,Germany,,Electronic,Techno,discogs
33753492,Running Around,Ely Oaks,2025,Australia,,Electronic,Electro House,discogs
33752163,Wishful,Bevent,2025,Spain,,Electronic,Drum n Bass,discogs
33751563,Evil,Industrya (2) & Exophora,2025,Netherlands,,Electronic,Hard Techno,discogs
33750024,サンセット・ドリーマーズ,世界リフレクター,2025,Unknown,,Electronic,"Ambient, Vaporwave",discogs
33749559,Wild & Free,D-Rizon,2025,Germany,,Electronic,Hardstyle,discogs
33748851,アーバンスパイラル (Radio Version),Team Fantasy & Aifen,2025,Japan,,Electronic,Eurobeat,discogs
33748746,Στο Ακρογιάλι Του Ουρανού,Παιδική Χορωδία Σπύρου Λάμπρου,2025,Greece,,"Folk, World, & Country",,discogs
33748653,Uninomicon,Lunatica (2),2025,Worldwide,,Electronic,Psy-Trance,discogs
33747153,Word On The Street,21 Lil Harold Feat. Rob49,2025,Worldwide,,Hip Hop,Trap,discogs
33746961,Quiero Perfumar Tu Trono,New Season Tampa,2025,Worldwide,,"Rock, Classical",,discogs
33744081,Failed Errors,Exposed 2 Radiation,2025,Belgium,,Electronic,Techno,discogs
33743190,Beyond Destination,A.M.K.*,2025,Switzerland,,Electronic,"Goa Trance, Psy-Trance",discogs
33740481,Radiance,Digital Inifinity,2025,Russia,,Electronic,Synthwave,discogs
33739485,Μείνε Εδώ,Νικόλας Χρηστίδης,2025,Greece,,Pop,Ballad,discogs
33738861,Iris,Celined,2025,Worldwide,,Electronic,"Experimental, Electro",discogs
33737391,Off Da Hook,James Mclaren (6),2025,UK,,Electronic,Hard House,discogs
33736599,Heartbeat,oneBYone* & Aznok,2025,Russia,,Electronic,Drum n Bass,discogs
33736557,K700 / Magadan,Punchman,2025,Russia,,Electronic,Drum n Bass,discogs
33736515,Haunted,Gridoptic & Intorean,2025,Russia,,Electronic,Drum n Bass,discogs
33736497,Complexity 6,Various,2025,US,,Electronic,"Experimental, Electro, Abstract, Noise",discogs
33736353,Emerald EP,Walk:r,2025,UK,,Electronic,Drum n Bass,discogs
33736155,Stay,Mark Tarmonea,2025,Germany,,Electronic,Deep House,discogs
33736098,Herra Ja Hidalgo,Oldschool Union,2025,Finland,,Electronic,EBM,discogs
33734424,Make Up Your Mind,Cream Soda (4),2025,UK,,Rock,"Punk, Garage Rock",discogs
33730911,I Will Be There,Cloud Formation,2025,Spain,,Electronic,Drum n Bass,discogs
33728979,実行,カルテル,2025,Unknown,,Electronic,"Experimental, Noise",discogs
33728844,Thought Box,62nd Cell,2025,UK,,Electronic,"Techno, Electro, House",discogs
33726798,Skull Crusher,Status: Expunged,2025,Unknown,,Electronic,Breakcore,discogs
33724722,Spring Awakening,Various,2025,Worldwide,,Electronic,"Ambient, Dub Techno",discogs
33724104,"Taking Lives Main Title (From ""Taking Lives"") ",Walter Werzowa,2025,Austria,,Stage & Screen,Soundtrack,discogs
33721671,Machine Learning Volume 001,Various,2025,Australia,,Electronic,Drum n Bass,discogs
33715932,Το Τέλος Του Παιχνιδιού,Kristof (15),2025,Greece,,Pop,"Indie Pop, Alt-Pop",discogs
33715635,How About Love?,Daniel Ryan (6),2025,US,,Electronic,Noise,discogs
33712359,I Wish I Knew How It Started,Juan Cernadas,2025,Worldwide,,Electronic,Techno,discogs
33710604,Norsk Skog / Gamora,Dellamar,2025,UK,,Electronic,Drum n Bass,discogs
33710100,Colourmeinkindness,Basement (4),2025,US,,Rock,"Punk, Grunge",discogs
33708810,Breakbeat Apokryphos,Skynet (3),2025,US,,Electronic,"Breaks, Electro",discogs
33708618,Broken Love EP,Rob Cokeless,2025,US,,Electronic,Breaks,discogs
33707760,Life at Full Speed (Remixed),Luttrell,2025,UK,,Electronic,"Progressive House, Electro",discogs
33706296,White Rabbit,Matraxia (2),2025,Worldwide,,Electronic,Techno,discogs
33706005,Orbital Numbers,Divine Mechanic,2025,Worldwide,,Electronic,Techno,discogs
33704289,Trigger,Michael A (2),2025,Belarus,,Electronic,Progressive House,discogs
33703842,Duos For Two Violins,"Bartók*, Berio* – Maria Milstein, Mathieu Van Bellen",2025,Netherlands,,Classical,"Modern, Contemporary",discogs
33702630,Classical Music,Treasure Hunt,2025,US,,"Electronic, Classical",Experimental,discogs
33701745,Sou Fera,Julia Mestre,2025,Unknown,,"Rock, Latin","Pop Rock, MPB",discogs
33699516,Diaphane,Blanc Dehors,2025,Canada,,"Rock, Pop","Post-Punk, New Wave, Alternative Rock",discogs
33698664,The Unseen Current,Andrei Cabanban,2025,US,,"Electronic, Jazz, Rock, Folk, World, & Country","Heavy Metal, Prog Rock",discogs
33695100,Rostix (Part 2),Dx2ov,2025,Russia,,Electronic,House,discogs
33694842,Cacophonous Killings,xenopunx,2025,France,,"Electronic, Non-Music, Brass & Military, Stage & Screen","Ambient, Drone, Dungeon Synth, Noise, Downtempo",discogs
33694746,Run & Gun,StanWill,2025,Worldwide,,Hip Hop,Trap,discogs
33693999,Feel It EP,AGA2L,2025,Hungary,,Electronic,"Techno, Synthwave",discogs
33692709,The Scientific Method,Mitch Benn,2025,UK,,Rock,"Folk Rock, Acoustic",discogs
33692637,Night Ride E.P.,SONLIFE*,2025,UK,,Electronic,"Ambient, Trip Hop, Downtempo",discogs
33688893,Isotelus,Limestone Ziggurat,2025,US,,Electronic,"Drone, Noise, Experimental",discogs
33686097,Strike,swagbatprada,2025,Sweden,,Electronic,"Ambient, Dark Ambient, Drone",discogs
33684576,Dancefloor Memories,Keumel,2025,Worldwide,,Electronic,Techno,discogs
33684264,Anima Meccanica,K.U.R.A,2025,Worldwide,,Electronic,Techno,discogs
33684216,We Don't Understand,Kapa (20),2025,Worldwide,,Electronic,Techno,discogs
33683715,Depth Submarine,Inhum'Awz,2025,Worldwide,,Electronic,Techno,discogs
33681915,17/25 ADHD,"Quok, КУОК",2025,Russia,,"Electronic, Pop","Drum n Bass, Techno, Bass Music, Tech House",discogs
33681687,Ένας Μήνας Και Κάτι...,Χριστίνα Μηλιού,2025,Greece,,Pop,Ballad,discogs
33681621,Πες Πως Μ' Αγαπάς,Φίλιππος Κτενάς,2025,Greece,,"Pop, Folk, World, & Country",Laïkó,discogs
33680787,Alone (Remix),"Lil Poppa, Trae Tha Truth* & Kocky Ka",2025,Worldwide,,Hip Hop,,discogs
33678618,Forbes,"R-Mean, Berner & Scott Storch",2025,Worldwide,,Hip Hop,,discogs
33678204,I Wanna Be A Superstar Vol. 3,Various,2025,Switzerland,,Electronic,"Experimental, Ambient, Bass Music, Drone",discogs
33674460,Weightless,Martin Garrix & Arijit Singh,2025,Netherlands,,"Electronic, Pop","Dance-pop, Progressive House",discogs
33674358,Salvo,Low Harness,2025,UK & Europe,,Rock,Alternative Rock,discogs
33674220,Envoûté,Rico Friebe,2025,Germany,,Classical,Neo-Classical,discogs
33672717,Vågn Op,Svend (4),2025,Denmark,,Pop,,discogs
33672144,The Designs of Death ,Cum Mortem,2025,UK,,Rock,Black Metal,discogs
33671961,Rage,Inner Demonz & TYEGUYS,2025,US,,Electronic,Hardstyle,discogs
33671886,Rolling Stone,Orion (154) & Lucion (2),2025,Netherlands,,Electronic,Hardstyle,discogs
